time,poa_global,poa_direct,poa_diffuse,temp_air,wind_speed
2020-07-18 22:30:00,0.0,0.0,0.0,23.43,1.17
2020-07-18 23:30:00,0.0,0.0,0.0,22.77,1.1
2020-07-19 00:30:00,0.0,0.0,0.0,23.67,1.1
2020-07-19 01:30:00,21.62,0.0,0.79,22.92,0.97
2020-07-19 02:30:00,91.27,12.52,16.93,23.72,0.62
2020-07-19 03:30:00,200.55,30.57,38.4,24.43,0.21
2020-07-19 04:30:00,271.26,79.26,90.19,25.33,0.28
2020-07-19 05:30:00,356.52,68.34,81.52000000000001,26.4,1.1
2020-07-19 06:30:00,437.62,155.16,172.44,27.44,2.34
2020-07-19 07:30:00,445.26,165.6,183.32,28.31,2.07
2020-07-19 08:30:00,383.61,176.25,192.4,28.67,1.93
2020-07-19 09:30:00,289.24,117.88,130.34,28.83,1.79
2020-07-19 10:30:00,206.94,42.34,50.830000000000005,28.65,1.72
2020-07-19 11:30:00,88.86,11.1,15.29,27.9,2.07
2020-07-19 12:30:00,36.75,0.0,1.34,26.89,1.79
2020-07-19 13:30:00,0.0,0.0,0.0,26.22,1.31
2020-07-19 14:30:00,0.0,0.0,0.0,25.57,1.17
2020-07-19 15:30:00,0.0,0.0,0.0,25.15,1.1
2020-07-19 16:30:00,0.0,0.0,0.0,24.84,1.03
2020-07-19 17:30:00,0.0,0.0,0.0,24.62,0.97
2020-07-19 18:30:00,0.0,0.0,0.0,24.4,0.9
2020-07-19 19:30:00,0.0,0.0,0.0,24.78,0.21
2020-07-19 20:30:00,0.0,0.0,0.0,24.32,0.21
2020-07-19 21:30:00,0.0,0.0,0.0,24.04,0.21
2020-07-19 22:30:00,0.0,0.0,0.0,23.89,0.28
2020-07-19 23:30:00,0.0,0.0,0.0,23.35,0.69
2020-07-20 00:30:00,0.0,0.0,0.0,23.42,1.03
2020-07-20 01:30:00,43.19,0.0,1.57,23.23,0.83
2020-07-20 02:30:00,118.97,44.74,53.53,24.18,0.55
2020-07-20 03:30:00,253.5,153.22,167.22,25.72,1.03
2020-07-20 04:30:00,273.31,148.96,161.52,26.71,1.24
2020-07-20 05:30:00,330.27,166.95,181.06,27.22,1.38
2020-07-20 06:30:00,420.63,165.76,182.6,27.7,1.59
2020-07-20 07:30:00,432.2,217.99,236.11,27.48,1.52
2020-07-20 08:30:00,347.51,129.5,143.51,28.1,0.83
2020-07-20 09:30:00,288.56,118.81,131.22,27.79,1.38
2020-07-20 10:30:00,207.15,42.08,50.54,27.4,1.72
2020-07-20 11:30:00,87.87,9.96,13.950000000000001,25.43,1.93
2020-07-20 12:30:00,29.75,0.0,1.08,25.24,1.24
2020-07-20 13:30:00,0.0,0.0,0.0,24.87,1.03
2020-07-20 14:30:00,0.0,0.0,0.0,24.3,0.83
2020-07-20 15:30:00,0.0,0.0,0.0,23.95,0.9
2020-07-20 16:30:00,0.0,0.0,0.0,23.68,0.76
2020-07-20 17:30:00,0.0,0.0,0.0,23.75,0.55
2020-07-20 18:30:00,0.0,0.0,0.0,23.75,0.97
2020-07-20 19:30:00,0.0,0.0,0.0,23.55,1.24
2020-07-20 20:30:00,0.0,0.0,0.0,23.47,1.24
2020-07-20 21:30:00,0.0,0.0,0.0,23.54,1.24
2020-07-20 22:30:00,0.0,0.0,0.0,23.61,1.17
2020-07-20 23:30:00,0.0,0.0,0.0,23.66,1.17
2020-07-21 00:30:00,0.0,0.0,0.0,23.69,1.31
2020-07-21 01:30:00,45.49,0.0,1.65,23.52,1.31
2020-07-21 02:30:00,112.22,43.47,51.71,24.12,0.83
2020-07-21 03:30:00,281.21,174.45,190.10999999999999,25.51,0.9
2020-07-21 04:30:00,421.15,304.33,325.44,27.05,1.1
2020-07-21 05:30:00,504.8,354.8,378.26,28.74,0.97
2020-07-21 06:30:00,529.33,355.83,379.5,29.73,1.38
2020-07-21 07:30:00,521.29,365.37,388.91,30.11,1.24
2020-07-21 08:30:00,424.04,246.09,264.8,30.18,1.66
2020-07-21 09:30:00,293.04,126.17,138.86,29.58,2.14
2020-07-21 10:30:00,206.07,60.6,69.65,28.52,2.28
2020-07-21 11:30:00,92.58,2.82,6.1899999999999995,27.71,1.93
2020-07-21 12:30:00,24.59,0.0,0.89,26.82,1.31
2020-07-21 13:30:00,0.0,0.0,0.0,25.73,0.34
2020-07-21 14:30:00,0.0,0.0,0.0,25.47,0.21
2020-07-21 15:30:00,0.0,0.0,0.0,25.35,0.62
2020-07-21 16:30:00,0.0,0.0,0.0,25.05,0.83
2020-07-21 17:30:00,0.0,0.0,0.0,24.64,0.69
2020-07-21 18:30:00,0.0,0.0,0.0,24.43,0.9
2020-07-21 19:30:00,0.0,0.0,0.0,25.29,0.21
2020-07-21 20:30:00,0.0,0.0,0.0,24.64,0.48
2020-07-21 21:30:00,0.0,0.0,0.0,24.26,0.55
2020-07-21 22:30:00,0.0,0.0,0.0,24.11,0.83
2020-07-21 23:30:00,0.0,0.0,0.0,24.02,0.9
2020-07-22 00:30:00,0.0,0.0,0.0,23.97,0.97
2020-07-22 01:30:00,26.45,0.0,0.96,23.84,0.97
2020-07-22 02:30:00,117.47,34.89,42.36,24.25,0.48
2020-07-22 03:30:00,238.62,105.43,117.12,25.93,1.1
2020-07-22 04:30:00,358.18,169.3,185.16000000000003,27.02,2.0
2020-07-22 05:30:00,398.84,182.33,198.97000000000003,27.08,2.0
2020-07-22 06:30:00,427.99,239.74,257.96000000000004,26.99,1.24
2020-07-22 07:30:00,417.18,215.56,233.02,28.16,1.38
2020-07-22 08:30:00,406.38,165.17,181.75,28.09,1.38
2020-07-22 09:30:00,291.87,117.13,129.53,28.08,0.9
2020-07-22 10:30:00,220.67,91.33,101.91,27.78,0.83
2020-07-22 11:30:00,99.57,14.86,19.669999999999998,26.88,0.97
2020-07-22 12:30:00,27.81,0.0,1.01,26.03,0.76
2020-07-22 13:30:00,0.0,0.0,0.0,25.49,0.55
2020-07-22 14:30:00,0.0,0.0,0.0,25.28,0.62
2020-07-22 15:30:00,0.0,0.0,0.0,24.89,0.55
2020-07-22 16:30:00,0.0,0.0,0.0,24.73,0.97
2020-07-22 17:30:00,0.0,0.0,0.0,24.28,0.9
2020-07-22 18:30:00,0.0,0.0,0.0,24.0,0.97
2020-07-22 19:30:00,0.0,0.0,0.0,24.07,0.69
2020-07-22 20:30:00,0.0,0.0,0.0,23.93,0.55
2020-07-22 21:30:00,0.0,0.0,0.0,23.72,0.62
2020-07-22 22:30:00,0.0,0.0,0.0,23.36,0.69
2020-07-22 23:30:00,0.0,0.0,0.0,23.3,0.9
2020-07-23 00:30:00,0.0,0.0,0.0,23.05,1.1
2020-07-23 01:30:00,48.46,0.0,1.76,22.89,0.9
2020-07-23 02:30:00,138.92,27.49,34.92,23.97,0.76
2020-07-23 03:30:00,268.29,81.68,93.55000000000001,25.19,1.45
2020-07-23 04:30:00,361.61,173.88,189.89,26.3,1.17
2020-07-23 05:30:00,401.72,202.33,219.37,27.45,0.76
2020-07-23 06:30:00,473.66,201.8,220.9,28.38,0.76
2020-07-23 07:30:00,497.83,223.52,243.8,28.96,1.93
2020-07-23 08:30:00,251.35,15.91,24.55,28.73,1.66
2020-07-23 09:30:00,269.98,16.54,25.89,26.58,1.31
2020-07-23 10:30:00,134.39,14.02,18.97,26.01,1.52
2020-07-23 11:30:00,82.69,3.91,7.04,25.45,1.45
2020-07-23 12:30:00,32.08,0.0,1.17,25.01,1.31
2020-07-23 13:30:00,0.0,0.0,0.0,23.83,0.83
2020-07-23 14:30:00,0.0,0.0,0.0,23.87,1.1
2020-07-23 15:30:00,0.0,0.0,0.0,23.49,1.24
2020-07-23 16:30:00,0.0,0.0,0.0,23.26,1.24
2020-07-23 17:30:00,0.0,0.0,0.0,23.18,1.1
2020-07-23 18:30:00,0.0,0.0,0.0,23.2,1.03
2020-07-23 19:30:00,0.0,0.0,0.0,24.02,1.03
2020-07-23 20:30:00,0.0,0.0,0.0,22.73,0.97
2020-07-23 21:30:00,0.0,0.0,0.0,22.79,0.9
2020-07-23 22:30:00,0.0,0.0,0.0,22.87,0.83
2020-07-23 23:30:00,0.0,0.0,0.0,22.95,0.9
2020-07-24 00:30:00,0.0,0.0,0.0,23.28,1.03
2020-07-24 01:30:00,38.76,0.0,1.41,22.91,1.24
2020-07-24 02:30:00,119.1,17.95,23.65,23.46,1.03
2020-07-24 03:30:00,249.04,102.52,114.35,24.38,1.24
2020-07-24 04:30:00,328.24,130.97,144.82999999999998,25.56,1.72
2020-07-24 05:30:00,395.88,122.62,137.99,26.54,1.59
2020-07-24 06:30:00,374.2,198.3,213.92000000000002,27.43,1.72
2020-07-24 07:30:00,349.94,110.95,124.37,27.7,2.14
2020-07-24 08:30:00,294.59,98.41,109.94,27.64,2.41
2020-07-24 09:30:00,197.94,42.67,50.19,26.08,2.21
2020-07-24 10:30:00,172.81,41.53,48.68,25.21,2.21
2020-07-24 11:30:00,97.61,18.59,23.58,24.9,1.93
2020-07-24 12:30:00,33.77,0.0,1.23,24.73,1.59
2020-07-24 13:30:00,0.0,0.0,0.0,24.3,1.38
2020-07-24 14:30:00,0.0,0.0,0.0,23.49,0.9
2020-07-24 15:30:00,0.0,0.0,0.0,23.41,0.97
2020-07-24 16:30:00,0.0,0.0,0.0,23.24,0.83
2020-07-24 17:30:00,0.0,0.0,0.0,23.21,0.76
2020-07-24 18:30:00,0.0,0.0,0.0,23.12,0.76
2020-07-24 19:30:00,0.0,0.0,0.0,22.85,0.9
2020-07-24 20:30:00,0.0,0.0,0.0,22.98,1.03
2020-07-24 21:30:00,0.0,0.0,0.0,23.0,1.17
2020-07-24 22:30:00,0.0,0.0,0.0,23.1,1.24
2020-07-24 23:30:00,0.0,0.0,0.0,23.04,1.38
2020-07-25 00:30:00,0.0,0.0,0.0,22.94,1.31
2020-07-25 01:30:00,36.83,0.0,1.34,22.96,0.97
2020-07-25 02:30:00,123.36,22.4,28.599999999999998,23.63,0.55
2020-07-25 03:30:00,226.85,92.49,103.14,24.84,0.14
2020-07-25 04:30:00,360.36,199.98,216.35999999999999,25.79,0.0
2020-07-25 05:30:00,443.52,247.36,266.48,27.42,0.62
2020-07-25 06:30:00,536.51,363.98,387.67,27.84,1.38
2020-07-25 07:30:00,527.11,360.29,383.59000000000003,28.78,1.79
2020-07-25 08:30:00,405.86,203.72,220.8,28.95,2.28
2020-07-25 09:30:00,323.07,127.22,140.77,27.64,2.28
2020-07-25 10:30:00,114.39,7.77,11.82,27.06,1.66
2020-07-25 11:30:00,108.5,11.46,16.12,26.24,0.83
2020-07-25 12:30:00,29.38,0.0,1.07,25.44,0.69
2020-07-25 13:30:00,0.0,0.0,0.0,24.73,0.28
2020-07-25 14:30:00,0.0,0.0,0.0,24.65,0.48
2020-07-25 15:30:00,0.0,0.0,0.0,24.21,0.55
2020-07-25 16:30:00,0.0,0.0,0.0,23.91,0.62
2020-07-25 17:30:00,0.0,0.0,0.0,23.71,0.14
2020-07-25 18:30:00,0.0,0.0,0.0,22.88,0.69
2020-07-25 19:30:00,0.0,0.0,0.0,23.86,0.41
2020-07-25 20:30:00,0.0,0.0,0.0,23.86,0.41
2020-07-25 21:30:00,0.0,0.0,0.0,23.69,0.41
2020-07-25 22:30:00,0.0,0.0,0.0,23.58,0.41
2020-07-25 23:30:00,0.0,0.0,0.0,22.32,0.62
2020-07-26 00:30:00,0.0,0.0,0.0,23.08,0.83
2020-07-26 01:30:00,23.51,0.0,0.86,22.37,0.62
2020-07-26 02:30:00,83.7,9.05,12.620000000000001,23.24,0.21
2020-07-26 03:30:00,98.77,21.96,25.93,23.69,0.28
2020-07-26 04:30:00,276.63,74.19,84.99,25.55,0.48
2020-07-26 05:30:00,301.48,40.79,51.51,25.17,1.24
2020-07-26 06:30:00,456.37,236.27,255.16000000000003,25.29,1.72
2020-07-26 07:30:00,444.41,231.09,249.49,27.18,1.1
2020-07-26 08:30:00,428.95,211.56,229.5,27.75,1.31
2020-07-26 09:30:00,361.77,203.61,220.03000000000003,28.08,1.59
2020-07-26 10:30:00,222.34,89.97,100.31,28.13,1.72
2020-07-26 11:30:00,96.9,31.71,37.67,27.65,1.45
2020-07-26 12:30:00,31.96,0.0,1.16,26.84,0.97
2020-07-26 13:30:00,0.0,0.0,0.0,26.17,0.83
2020-07-26 14:30:00,0.0,0.0,0.0,25.62,0.83
2020-07-26 15:30:00,0.0,0.0,0.0,25.31,0.41
2020-07-26 16:30:00,0.0,0.0,0.0,25.35,0.07
2020-07-26 17:30:00,0.0,0.0,0.0,25.15,0.28
2020-07-26 18:30:00,0.0,0.0,0.0,24.91,0.21
2020-07-26 19:30:00,0.0,0.0,0.0,23.97,0.62
2020-07-26 20:30:00,0.0,0.0,0.0,23.41,0.9
2020-07-26 21:30:00,0.0,0.0,0.0,23.09,0.97
2020-07-26 22:30:00,0.0,0.0,0.0,22.98,0.97
2020-07-26 23:30:00,0.0,0.0,0.0,23.08,0.9
2020-07-27 00:30:00,0.0,0.0,0.0,22.92,0.9
2020-07-27 01:30:00,36.31,0.0,1.32,22.79,0.62
2020-07-27 02:30:00,99.25,12.53,16.9,24.2,0.28
2020-07-27 03:30:00,247.08,69.71,80.22,25.13,0.55
2020-07-27 04:30:00,373.92,147.7,163.32,26.52,1.45
2020-07-27 05:30:00,471.73,274.19,294.58,27.49,1.79
2020-07-27 06:30:00,463.82,285.71,305.53,28.24,2.14
2020-07-27 07:30:00,514.25,336.64,358.96,29.03,2.28
2020-07-27 08:30:00,423.24,250.66,268.99,29.34,2.41
2020-07-27 09:30:00,220.34,89.05,98.22,29.12,2.48
2020-07-27 10:30:00,224.23,59.21,68.59,27.75,1.59
2020-07-27 11:30:00,134.96,23.34,29.88,27.07,1.59
2020-07-27 12:30:00,45.77,0.0,1.67,26.75,1.38
2020-07-27 13:30:00,0.0,0.0,0.0,26.24,1.03
2020-07-27 14:30:00,0.0,0.0,0.0,25.63,1.03
2020-07-27 15:30:00,0.0,0.0,0.0,25.35,0.97
2020-07-27 16:30:00,0.0,0.0,0.0,25.04,1.17
2020-07-27 17:30:00,0.0,0.0,0.0,24.67,1.1
2020-07-27 18:30:00,0.0,0.0,0.0,24.36,1.03
2020-07-27 19:30:00,0.0,0.0,0.0,24.43,1.66
2020-07-27 20:30:00,0.0,0.0,0.0,24.25,1.45
2020-07-27 21:30:00,0.0,0.0,0.0,24.04,1.24
2020-07-27 22:30:00,0.0,0.0,0.0,23.81,1.1
2020-07-27 23:30:00,0.0,0.0,0.0,23.74,1.03
2020-07-28 00:30:00,0.0,0.0,0.0,23.66,1.03
2020-07-28 01:30:00,45.16,0.0,1.64,23.52,0.9
2020-07-28 02:30:00,146.1,30.58,38.08,24.26,0.48
2020-07-28 03:30:00,246.31,76.08,86.71,25.75,1.72
2020-07-28 04:30:00,363.25,170.82,186.48,26.71,2.28
2020-07-28 05:30:00,438.4,211.52,229.66000000000003,27.76,2.07
2020-07-28 06:30:00,315.7,59.93,71.32,28.33,2.07
2020-07-28 07:30:00,337.25,100.09,112.80000000000001,26.16,1.79
2020-07-28 08:30:00,382.55,130.09,144.99,26.67,1.72
2020-07-28 09:30:00,279.65,74.82,85.66999999999999,26.98,1.86
2020-07-28 10:30:00,143.61,7.79,12.8,26.12,2.34
2020-07-28 11:30:00,70.52,0.0,2.34,25.29,1.66
2020-07-28 12:30:00,18.84,0.0,0.69,24.53,0.76
2020-07-28 13:30:00,0.0,0.0,0.0,24.03,0.69
2020-07-28 14:30:00,0.0,0.0,0.0,23.67,0.28
2020-07-28 15:30:00,0.0,0.0,0.0,23.69,0.62
2020-07-28 16:30:00,0.0,0.0,0.0,23.38,0.9
2020-07-28 17:30:00,0.0,0.0,0.0,23.25,0.97
2020-07-28 18:30:00,0.0,0.0,0.0,23.12,1.03
2020-07-28 19:30:00,0.0,0.0,0.0,23.26,0.21
2020-07-28 20:30:00,0.0,0.0,0.0,23.38,0.21
2020-07-28 21:30:00,0.0,0.0,0.0,23.02,0.21
2020-07-28 22:30:00,0.0,0.0,0.0,22.95,0.07
2020-07-28 23:30:00,0.0,0.0,0.0,23.04,0.34
2020-07-29 00:30:00,0.0,0.0,0.0,22.9,0.28
2020-07-29 01:30:00,13.32,0.0,0.48,22.84,0.69
2020-07-29 02:30:00,53.58,0.18,1.97,23.0,0.97
2020-07-29 03:30:00,144.3,11.57,16.72,23.23,0.83
2020-07-29 04:30:00,194.52,19.67,26.53,23.97,0.9
2020-07-29 05:30:00,233.7,36.42,44.77,24.1,1.31
2020-07-29 06:30:00,78.19,0.0,2.6,24.05,2.0
2020-07-29 07:30:00,56.32,0.0,1.87,23.4,0.41
2020-07-29 08:30:00,51.33,0.0,1.7,23.21,0.34
2020-07-29 09:30:00,56.1,0.0,1.86,24.25,0.21
2020-07-29 10:30:00,49.7,0.0,1.65,23.78,0.21
2020-07-29 11:30:00,42.26,0.05,1.46,24.39,0.21
2020-07-29 12:30:00,16.1,0.0,0.59,24.11,0.14
2020-07-29 13:30:00,0.0,0.0,0.0,23.52,0.21
2020-07-29 14:30:00,0.0,0.0,0.0,23.27,0.07
2020-07-29 15:30:00,0.0,0.0,0.0,23.21,0.07
2020-07-29 16:30:00,0.0,0.0,0.0,23.18,0.07
2020-07-29 17:30:00,0.0,0.0,0.0,23.14,0.14
2020-07-29 18:30:00,0.0,0.0,0.0,22.91,0.34
2020-07-29 19:30:00,0.0,0.0,0.0,22.93,0.41
2020-07-29 20:30:00,0.0,0.0,0.0,22.75,0.28
2020-07-29 21:30:00,0.0,0.0,0.0,22.8,0.28
2020-07-29 22:30:00,0.0,0.0,0.0,22.77,0.21
2020-07-29 23:30:00,0.0,0.0,0.0,22.76,0.76
2020-07-30 00:30:00,0.0,0.0,0.0,22.9,0.62
2020-07-30 01:30:00,14.73,0.0,0.54,22.49,0.34
2020-07-30 02:30:00,59.39,2.02,4.140000000000001,22.94,0.55
2020-07-30 03:30:00,54.12,6.92,8.91,23.07,1.1
2020-07-30 04:30:00,201.5,23.12,30.270000000000003,23.28,1.24
2020-07-30 05:30:00,215.15,77.05,85.41,23.89,1.52
2020-07-30 06:30:00,400.18,214.26,230.67,23.91,2.21
2020-07-30 07:30:00,253.89,59.32,68.61,25.96,1.86
2020-07-30 08:30:00,188.03,32.75,39.51,24.87,1.93
2020-07-30 09:30:00,117.09,16.22,20.419999999999998,24.81,1.79
2020-07-30 10:30:00,80.9,2.0,4.74,24.78,1.24
2020-07-30 11:30:00,68.94,10.03,13.059999999999999,24.41,1.38
2020-07-30 12:30:00,25.2,0.0,0.92,23.75,2.0
2020-07-30 13:30:00,0.0,0.0,0.0,23.25,1.52
2020-07-30 14:30:00,0.0,0.0,0.0,23.08,0.69
2020-07-30 15:30:00,0.0,0.0,0.0,22.95,0.69
2020-07-30 16:30:00,0.0,0.0,0.0,23.03,0.55
2020-07-30 17:30:00,0.0,0.0,0.0,23.0,0.55
2020-07-30 18:30:00,0.0,0.0,0.0,23.04,0.76
2020-07-30 19:30:00,0.0,0.0,0.0,22.95,0.55
2020-07-30 20:30:00,0.0,0.0,0.0,22.97,0.69
2020-07-30 21:30:00,0.0,0.0,0.0,23.01,0.9
2020-07-30 22:30:00,0.0,0.0,0.0,22.95,0.97
2020-07-30 23:30:00,0.0,0.0,0.0,22.92,0.97
2020-07-31 00:30:00,0.0,0.0,0.0,23.29,0.9
2020-07-31 01:30:00,15.18,0.0,0.55,22.96,0.83
2020-07-31 02:30:00,73.05,3.55,6.23,23.3,0.28
2020-07-31 03:30:00,172.97,45.82,52.9,24.81,0.34
2020-07-31 04:30:00,272.01,76.75,87.28999999999999,25.06,0.76
2020-07-31 05:30:00,304.07,129.46,141.58,26.09,1.52
2020-07-31 06:30:00,315.75,102.07,114.00999999999999,25.86,1.59
2020-07-31 07:30:00,384.61,143.66,158.49,26.28,1.31
2020-07-31 08:30:00,356.81,187.89,202.69,26.06,1.66
2020-07-31 09:30:00,171.1,58.4,65.2,27.03,1.86
2020-07-31 10:30:00,197.75,58.0,66.27,25.04,1.79
2020-07-31 11:30:00,92.18,13.29,17.33,24.92,1.45
2020-07-31 12:30:00,32.24,0.0,1.17,24.73,1.03
2020-07-31 13:30:00,0.0,0.0,0.0,24.15,1.66
2020-07-31 14:30:00,0.0,0.0,0.0,23.43,1.52
2020-07-31 15:30:00,0.0,0.0,0.0,23.28,1.1
2020-07-31 16:30:00,0.0,0.0,0.0,23.25,1.17
2020-07-31 17:30:00,0.0,0.0,0.0,23.25,1.31
2020-07-31 18:30:00,0.0,0.0,0.0,23.3,1.45
2020-07-31 19:30:00,0.0,0.0,0.0,23.27,1.45
2020-07-31 20:30:00,0.0,0.0,0.0,23.23,1.59
2020-07-31 21:30:00,0.0,0.0,0.0,23.09,1.45
2020-07-31 22:30:00,0.0,0.0,0.0,23.08,1.52
2020-07-31 23:30:00,0.0,0.0,0.0,23.13,1.38
2020-08-01 00:30:00,0.0,0.0,0.0,23.47,1.31
2020-08-01 01:30:00,15.5,0.0,0.56,23.08,1.52
2020-08-01 02:30:00,52.44,7.0,9.22,23.16,1.72
2020-08-01 03:30:00,78.42,2.8,5.48,23.51,1.66
2020-08-01 04:30:00,163.52,16.14,21.87,23.85,1.17
2020-08-01 05:30:00,222.71,17.84,25.509999999999998,24.53,1.1
2020-08-01 06:30:00,426.97,149.4,165.69,25.76,1.1
2020-08-01 07:30:00,372.51,95.6,109.31,27.24,1.52
2020-08-01 08:30:00,372.34,144.3,158.9,27.15,1.86
2020-08-01 09:30:00,278.15,81.7,92.51,27.34,2.0
2020-08-01 10:30:00,111.0,20.79,25.06,25.47,2.34
2020-08-01 11:30:00,100.89,9.33,13.35,24.56,1.79
2020-08-01 12:30:00,23.55,0.0,0.86,23.96,2.14
2020-08-01 13:30:00,0.0,0.0,0.0,23.3,1.59
2020-08-01 14:30:00,0.0,0.0,0.0,23.12,1.52
2020-08-01 15:30:00,0.0,0.0,0.0,23.2,1.38
2020-08-01 16:30:00,0.0,0.0,0.0,23.29,1.31
2020-08-01 17:30:00,0.0,0.0,0.0,23.41,1.31
2020-08-01 18:30:00,0.0,0.0,0.0,23.31,1.59
2020-08-01 19:30:00,0.0,0.0,0.0,23.18,1.31
2020-08-01 20:30:00,0.0,0.0,0.0,23.07,1.59
2020-08-01 21:30:00,0.0,0.0,0.0,23.05,1.24
2020-08-01 22:30:00,0.0,0.0,0.0,23.01,1.31
2020-08-01 23:30:00,0.0,0.0,0.0,23.0,1.17
2020-08-02 00:30:00,0.0,0.0,0.0,23.27,1.03
2020-08-02 01:30:00,9.82,0.0,0.36,23.04,1.24
2020-08-02 02:30:00,28.49,0.04,0.99,23.12,1.86
2020-08-02 03:30:00,100.2,3.59,7.02,23.19,1.86
2020-08-02 04:30:00,184.48,7.39,13.649999999999999,23.44,1.72
2020-08-02 05:30:00,273.86,57.13,67.09,23.92,1.93
2020-08-02 06:30:00,192.3,21.94,28.62,24.15,2.0
2020-08-02 07:30:00,232.37,70.94,79.62,24.19,1.31
2020-08-02 08:30:00,99.76,0.0,3.31,25.01,1.59
2020-08-02 09:30:00,111.0,8.42,12.26,23.89,1.86
2020-08-02 10:30:00,72.33,0.0,2.4,23.62,2.62
2020-08-02 11:30:00,35.51,0.13,1.3199999999999998,23.52,1.86
2020-08-02 12:30:00,15.26,0.0,0.56,23.46,1.79
2020-08-02 13:30:00,0.0,0.0,0.0,23.27,2.0
2020-08-02 14:30:00,0.0,0.0,0.0,23.11,1.59
2020-08-02 15:30:00,0.0,0.0,0.0,23.05,1.72
2020-08-02 16:30:00,0.0,0.0,0.0,22.89,1.24
2020-08-02 17:30:00,0.0,0.0,0.0,22.82,1.03
2020-08-02 18:30:00,0.0,0.0,0.0,22.79,0.62
2020-08-02 19:30:00,0.0,0.0,0.0,22.93,0.76
2020-08-02 20:30:00,0.0,0.0,0.0,23.03,0.97
2020-08-02 21:30:00,0.0,0.0,0.0,23.06,1.45
2020-08-02 22:30:00,0.0,0.0,0.0,23.06,1.86
2020-08-02 23:30:00,0.0,0.0,0.0,23.09,1.52
2020-08-03 00:30:00,0.0,0.0,0.0,23.39,1.38
2020-08-03 01:30:00,24.23,0.0,0.88,23.06,1.52
2020-08-03 02:30:00,84.78,2.29,5.26,23.24,1.86
2020-08-03 03:30:00,165.04,18.38,24.36,23.37,2.14
2020-08-03 04:30:00,221.55,35.62,43.629999999999995,24.32,1.93
2020-08-03 05:30:00,348.91,104.06,117.19,24.75,2.62
2020-08-03 06:30:00,416.66,164.1,180.15,25.46,2.48
2020-08-03 07:30:00,369.92,88.52,102.0,25.9,2.83
2020-08-03 08:30:00,322.39,100.64,112.84,25.93,2.62
2020-08-03 09:30:00,262.4,67.8,77.75999999999999,25.3,2.62
2020-08-03 10:30:00,152.42,21.55,27.200000000000003,24.55,2.34
2020-08-03 11:30:00,114.19,8.58,12.95,24.24,2.14
2020-08-03 12:30:00,27.09,0.0,0.99,24.22,2.48
2020-08-03 13:30:00,0.0,0.0,0.0,23.74,2.28
2020-08-03 14:30:00,0.0,0.0,0.0,23.2,1.59
2020-08-03 15:30:00,0.0,0.0,0.0,23.05,1.59
2020-08-03 16:30:00,0.0,0.0,0.0,23.07,0.83
2020-08-03 17:30:00,0.0,0.0,0.0,23.13,0.28
2020-08-03 18:30:00,0.0,0.0,0.0,23.2,0.21
2020-08-03 19:30:00,0.0,0.0,0.0,23.27,1.45
2020-08-03 20:30:00,0.0,0.0,0.0,23.18,1.72
2020-08-03 21:30:00,0.0,0.0,0.0,23.08,1.45
2020-08-03 22:30:00,0.0,0.0,0.0,23.05,1.31
2020-08-03 23:30:00,0.0,0.0,0.0,22.98,1.52
2020-08-04 00:30:00,0.0,0.0,0.0,23.05,1.52
2020-08-04 01:30:00,26.04,0.0,0.95,22.94,1.59
2020-08-04 02:30:00,76.28,6.93,9.89,22.96,2.21
2020-08-04 03:30:00,165.93,18.75,24.759999999999998,23.34,0.9
2020-08-04 04:30:00,211.65,24.86,32.33,24.71,0.97
2020-08-04 05:30:00,274.46,31.95,41.53,24.72,1.59
2020-08-04 06:30:00,276.21,20.98,30.43,24.72,1.66
2020-08-04 07:30:00,278.49,16.31,25.77,25.79,1.45
2020-08-04 08:30:00,201.24,4.25,10.99,25.06,2.14
2020-08-04 09:30:00,229.04,10.11,17.9,24.63,2.34
2020-08-04 10:30:00,111.28,0.49,4.2,24.91,1.66
2020-08-04 11:30:00,96.02,1.49,4.77,24.61,1.38
2020-08-04 12:30:00,30.75,0.0,1.12,24.75,1.38
2020-08-04 13:30:00,0.0,0.0,0.0,23.61,1.86
2020-08-04 14:30:00,0.0,0.0,0.0,23.47,0.69
2020-08-04 15:30:00,0.0,0.0,0.0,23.28,0.97
2020-08-04 16:30:00,0.0,0.0,0.0,23.04,0.97
2020-08-04 17:30:00,0.0,0.0,0.0,22.77,1.03
2020-08-04 18:30:00,0.0,0.0,0.0,22.65,0.9
2020-08-04 19:30:00,0.0,0.0,0.0,22.68,0.9
2020-08-04 20:30:00,0.0,0.0,0.0,22.62,1.24
2020-08-04 21:30:00,0.0,0.0,0.0,22.67,1.38
2020-08-04 22:30:00,0.0,0.0,0.0,22.84,2.0
2020-08-04 23:30:00,0.0,0.0,0.0,22.91,2.76
2020-08-05 00:30:00,0.0,0.0,0.0,23.06,3.31
2020-08-05 01:30:00,16.54,0.0,0.6,22.62,2.14
2020-08-05 02:30:00,73.83,0.0,2.45,22.73,1.24
2020-08-05 03:30:00,156.01,7.5,12.870000000000001,23.41,0.83
2020-08-05 04:30:00,178.75,14.37,20.549999999999997,25.24,1.38
2020-08-05 05:30:00,274.81,28.76,38.29,24.8,2.48
2020-08-05 06:30:00,313.34,34.77,45.620000000000005,25.52,2.62
2020-08-05 07:30:00,328.88,48.91,60.459999999999994,25.68,2.76
