time,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,poa_diffuse,poa_global
2020-05-29 04:30:00+00:00,188.3,180.87,11.87,54.23,381.04,0.83,0,192.74,381.04
2020-05-29 05:30:00+00:00,281.43,158.34,14.52,67.32,454.29,0.41,0,172.86,454.29
2020-05-29 06:30:00+00:00,312.73,197.15,17.06,77.28,526.94,0.21,0,214.21,526.94
2020-05-29 07:30:00+00:00,350.13,230.45,19.37,75.05,599.95,1.1,0,249.82,599.95
2020-05-29 08:30:00+00:00,338.81,222.21,18.42,63.55,579.44,1.45,0,240.63,579.44
2020-05-29 09:30:00+00:00,163.72,128.01,9.38,50.15,301.11,1.93,0,137.39,301.11
2020-05-29 10:30:00+00:00,114.1,83.34,5.99,36.32,203.43,1.93,0,89.33,203.43
2020-05-29 11:30:00+00:00,3.5,32.49,1.19,22.38,37.18,1.38,0,33.68,37.18
2020-05-29 12:30:00+00:00,2.76,11.65,0.43,8.49,14.84,0.76,0,12.08,14.84
2020-05-29 13:30:00+00:00,0.0,0.0,0.0,-5.24,0.0,0.83,0,0.0,0.0
2020-05-29 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.48,0,0.0,0.0
2020-05-29 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.62,0,0.0,0.0
2020-05-29 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.9,0,0.0,0.0
2020-05-29 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.17,0,0.0,0.0
2020-05-29 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.24,0,0.0,0.0
2020-05-29 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.17,0,0.0,0.0
2020-05-29 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.24,0,0.0,0.0
2020-05-29 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.1,0,0.0,0.0
2020-05-29 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.97,0,0.0,0.0
2020-05-29 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.1,0,0.0,0.0
2020-05-30 00:30:00+00:00,0.0,0.0,0.0,-1.16,0.0,1.17,0,0.0,0.0
2020-05-30 01:30:00+00:00,20.4,43.47,1.74,12.61,65.61,1.17,0,45.21,65.61
2020-05-30 02:30:00+00:00,45.28,127.81,5.31,26.51,178.4,0.9,0,133.12,178.4
2020-05-30 03:30:00+00:00,138.69,206.8,10.68,40.43,356.17,0.83,0,217.48000000000002,356.17
2020-05-30 04:30:00+00:00,134.87,267.14,13.08,54.16,415.09,0.9,0,280.21999999999997,415.09
2020-05-30 05:30:00+00:00,270.46,269.2,17.71,67.22,557.3699999999999,1.45,0,286.90999999999997,557.3699999999999
2020-05-30 06:30:00+00:00,308.44,338.18,21.43,77.13,668.05,1.66,0,359.61,668.05
2020-05-30 07:30:00+00:00,176.75,348.16,17.53,74.95,542.44,0.41,0,365.69000000000005,542.44
2020-05-30 08:30:00+00:00,290.16,265.39,18.21,63.52,573.76,1.03,0,283.59999999999997,573.76
2020-05-30 09:30:00+00:00,117.2,199.9,10.32,50.16,327.42,1.45,0,210.22,327.42
2020-05-30 10:30:00+00:00,2.03,142.44,4.95,36.34,149.42,1.24,0,147.39,149.42
2020-05-30 11:30:00+00:00,0.0,51.72,1.78,22.41,53.5,0.9,0,53.5,53.5
2020-05-30 12:30:00+00:00,5.52,21.69,0.8,8.54,28.01,0.97,0,22.490000000000002,28.01
2020-05-30 13:30:00+00:00,0.0,0.0,0.0,-5.17,0.0,1.24,0,0.0,0.0
2020-05-30 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.17,0,0.0,0.0
2020-05-30 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.03,0,0.0,0.0
2020-05-30 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.38,0,0.0,0.0
2020-05-30 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.45,0,0.0,0.0
2020-05-30 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.52,0,0.0,0.0
2020-05-30 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.38,0,0.0,0.0
2020-05-30 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.31,0,0.0,0.0
2020-05-30 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.31,0,0.0,0.0
2020-05-30 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.17,0,0.0,0.0
2020-05-30 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.17,0,0.0,0.0
2020-05-31 00:30:00+00:00,0.0,0.0,0.0,-1.17,0.0,1.24,0,0.0,0.0
2020-05-31 01:30:00+00:00,82.75,71.16,3.3,12.59,157.20999999999998,1.38,0,74.46,157.20999999999998
2020-05-31 02:30:00+00:00,227.92,130.24,9.24,26.48,367.4,1.24,0,139.48000000000002,367.4
2020-05-31 03:30:00+00:00,298.72,166.2,13.66,40.38,478.58000000000004,1.59,0,179.85999999999999,478.58000000000004
2020-05-31 04:30:00+00:00,407.48,171.01,18.19,54.1,596.6800000000001,1.86,0,189.2,596.6800000000001
2020-05-31 05:30:00+00:00,411.64,174.34,19.2,67.13,605.18,1.86,0,193.54,605.18
2020-05-31 06:30:00+00:00,370.29,204.18,19.13,76.99,593.6,1.93,0,223.31,593.6
2020-05-31 07:30:00+00:00,446.75,188.83,21.19,74.86,656.77,2.21,0,210.02,656.77
2020-05-31 08:30:00+00:00,371.77,160.28,17.47,63.49,549.52,2.34,0,177.75,549.52
2020-05-31 09:30:00+00:00,223.75,176.07,12.72,50.16,412.53999999999996,2.41,0,188.79,412.53999999999996
2020-05-31 10:30:00+00:00,153.59,152.04,9.23,36.36,314.86,2.28,0,161.26999999999998,314.86
2020-05-31 11:30:00+00:00,68.04,107.14,5.0,22.45,180.18,1.38,0,112.14,180.18
2020-05-31 12:30:00+00:00,27.84,31.25,1.31,8.59,60.400000000000006,1.45,0,32.56,60.400000000000006
2020-05-31 13:30:00+00:00,0.0,0.0,0.0,-5.11,0.0,1.31,0,0.0,0.0
2020-05-31 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.03,0,0.0,0.0
2020-05-31 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.03,0,0.0,0.0
2020-05-31 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.97,0,0.0,0.0
2020-05-31 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.9,0,0.0,0.0
2020-05-31 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.03,0,0.0,0.0
2020-05-31 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.1,0,0.0,0.0
2020-05-31 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.97,0,0.0,0.0
2020-05-31 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.62,0,0.0,0.0
2020-05-31 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.41,0,0.0,0.0
2020-05-31 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.55,0,0.0,0.0
2020-06-01 00:30:00+00:00,0.0,0.0,0.0,-1.17,0.0,0.62,0,0.0,0.0
2020-06-01 01:30:00+00:00,34.74,37.19,1.71,12.57,73.64,0.83,0,38.9,73.64
2020-06-01 02:30:00+00:00,112.49,90.71,5.54,26.45,208.74,0.9,0,96.25,208.74
2020-06-01 03:30:00+00:00,210.47,157.78,11.0,40.33,379.25,1.17,0,168.78,379.25
2020-06-01 04:30:00+00:00,429.32,175.01,18.94,54.03,623.27,1.31,0,193.95,623.27
2020-06-01 05:30:00+00:00,280.01,218.1,16.32,67.03,514.43,1.66,0,234.42,514.43
2020-06-01 06:30:00+00:00,53.64,224.38,9.43,76.85,287.45,2.07,0,233.81,287.45
2020-06-01 07:30:00+00:00,193.6,270.54,15.48,74.77,479.62,1.03,0,286.02000000000004,479.62
2020-06-01 08:30:00+00:00,354.2,265.62,20.19,63.47,640.01,1.52,0,285.81,640.01
2020-06-01 09:30:00+00:00,324.15,200.8,16.5,50.17,541.45,1.86,0,217.3,541.45
2020-06-01 10:30:00+00:00,160.2,174.75,10.11,36.39,345.06,2.0,0,184.86,345.06
2020-06-01 11:30:00+00:00,113.18,101.21,5.71,22.49,220.1,1.93,0,106.91999999999999,220.1
2020-06-01 12:30:00+00:00,53.28,42.2,1.86,8.64,97.34,1.31,0,44.06,97.34
2020-06-01 13:30:00+00:00,0.0,0.0,0.0,-5.05,0.0,0.97,0,0.0,0.0
2020-06-01 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.83,0,0.0,0.0
2020-06-01 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.41,0,0.0,0.0
2020-06-01 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.48,0,0.0,0.0
2020-06-01 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.34,0,0.0,0.0
2020-06-01 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.69,0,0.0,0.0
2020-06-01 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.1,0,0.0,0.0
2020-06-01 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.17,0,0.0,0.0
2020-06-01 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.52,0,0.0,0.0
2020-06-01 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.66,0,0.0,0.0
2020-06-01 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.38,0,0.0,0.0
2020-06-02 00:30:00+00:00,0.0,0.0,0.0,-1.18,0.0,1.1,0,0.0,0.0
2020-06-02 01:30:00+00:00,5.93,32.01,1.17,12.55,39.11,1.03,0,33.18,39.11
2020-06-02 02:30:00+00:00,25.65,64.33,2.78,26.42,92.75999999999999,0.83,0,67.11,92.75999999999999
2020-06-02 03:30:00+00:00,19.66,97.42,3.88,40.28,120.96,0.9,0,101.3,120.96
2020-06-02 04:30:00+00:00,53.46,94.23,4.87,53.97,152.56,0.9,0,99.10000000000001,152.56
2020-06-02 05:30:00+00:00,124.45,156.65,9.34,66.94,290.44,0.76,0,165.99,290.44
2020-06-02 06:30:00+00:00,111.42,158.75,9.09,76.71,279.26,1.17,0,167.84,279.26
2020-06-02 07:30:00+00:00,51.08,187.38,8.09,74.69,246.55,0.97,0,195.47,246.55
2020-06-02 08:30:00+00:00,150.92,211.8,12.01,63.44,374.73,0.55,0,223.81,374.73
2020-06-02 09:30:00+00:00,147.18,182.27,10.6,50.17,340.05,0.41,0,192.87,340.05
2020-06-02 10:30:00+00:00,109.47,176.44,8.84,36.41,294.75,0.69,0,185.28,294.75
2020-06-02 11:30:00+00:00,58.08,103.17,4.67,22.53,165.92000000000002,0.97,0,107.84,165.92000000000002
2020-06-02 12:30:00+00:00,23.36,21.55,0.97,8.69,45.879999999999995,0.62,0,22.52,45.879999999999995
2020-06-02 13:30:00+00:00,0.0,0.0,0.0,-4.98,0.0,0.97,0,0.0,0.0
2020-06-02 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.03,0,0.0,0.0
2020-06-02 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.97,0,0.0,0.0
2020-06-02 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.55,0,0.0,0.0
2020-06-02 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.62,0,0.0,0.0
2020-06-02 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.76,0,0.0,0.0
2020-06-02 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.17,0,0.0,0.0
2020-06-02 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.31,0,0.0,0.0
2020-06-02 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.03,0,0.0,0.0
2020-06-02 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.62,0,0.0,0.0
2020-06-02 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.41,0,0.0,0.0
2020-06-03 00:30:00+00:00,0.0,0.0,0.0,-1.19,0.0,0.69,0,0.0,0.0
2020-06-03 01:30:00+00:00,2.36,30.38,1.07,12.53,33.81,0.69,0,31.45,33.81
2020-06-03 02:30:00+00:00,28.79,105.32,4.21,26.38,138.32,0.62,0,109.52999999999999,138.32
2020-06-03 03:30:00+00:00,135.78,174.04,9.5,40.24,319.32,0.41,0,183.54,319.32
2020-06-03 04:30:00+00:00,260.09,197.61,14.46,53.9,472.15999999999997,0.48,0,212.07000000000002,472.15999999999997
2020-06-03 05:30:00+00:00,255.02,241.96,16.25,66.84,513.23,0.41,0,258.21000000000004,513.23
2020-06-03 06:30:00+00:00,306.29,210.81,17.15,76.58,534.25,1.03,0,227.96,534.25
2020-06-03 07:30:00+00:00,248.51,222.51,15.65,74.61,486.66999999999996,2.14,0,238.16,486.66999999999996
2020-06-03 08:30:00+00:00,245.64,244.31,16.03,63.43,505.98,2.21,0,260.34000000000003,505.98
2020-06-03 09:30:00+00:00,157.18,230.14,12.44,50.18,399.76,1.45,0,242.57999999999998,399.76
2020-06-03 10:30:00+00:00,121.09,205.72,10.07,36.44,336.88,1.03,0,215.79,336.88
2020-06-03 11:30:00+00:00,42.64,105.28,4.43,22.57,152.35000000000002,1.1,0,109.71000000000001,152.35000000000002
2020-06-03 12:30:00+00:00,22.9,30.01,1.23,8.74,54.14,0.62,0,31.240000000000002,54.14
2020-06-03 13:30:00+00:00,0.0,0.0,0.0,-4.92,0.0,0.21,0,0.0,0.0
2020-06-03 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.34,0,0.0,0.0
2020-06-03 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.28,0,0.0,0.0
2020-06-03 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.83,0,0.0,0.0
2020-06-03 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.03,0,0.0,0.0
2020-06-03 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.1,0,0.0,0.0
2020-06-03 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.69,0,0.0,0.0
2020-06-03 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.34,0,0.0,0.0
2020-06-03 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.62,0,0.0,0.0
2020-06-03 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.76,0,0.0,0.0
2020-06-03 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.38,0,0.0,0.0
2020-06-04 00:30:00+00:00,0.0,0.0,0.0,-1.21,0.0,1.1,0,0.0,0.0
2020-06-04 01:30:00+00:00,9.41,38.31,1.43,12.5,49.150000000000006,1.17,0,39.74,49.150000000000006
2020-06-04 02:30:00+00:00,84.8,96.37,5.09,26.34,186.26,1.72,0,101.46000000000001,186.26
2020-06-04 03:30:00+00:00,125.76,139.88,8.12,40.19,273.76,1.24,0,148.0,273.76
2020-06-04 04:30:00+00:00,295.22,164.4,14.44,53.83,474.06000000000006,1.17,0,178.84,474.06000000000006
2020-06-04 05:30:00+00:00,438.43,181.56,20.16,66.75,640.15,0.76,0,201.72,640.15
2020-06-04 06:30:00+00:00,368.33,182.65,18.27,76.46,569.25,1.24,0,200.92000000000002,569.25
2020-06-04 07:30:00+00:00,351.36,207.39,18.5,74.54,577.25,1.66,0,225.89,577.25
2020-06-04 08:30:00+00:00,363.0,153.85,16.87,63.41,533.72,2.48,0,170.72,533.72
2020-06-04 09:30:00+00:00,101.67,132.9,7.6,50.2,242.17000000000002,1.79,0,140.5,242.17000000000002
2020-06-04 10:30:00+00:00,83.6,100.12,5.66,36.47,189.38,1.03,0,105.78,189.38
2020-06-04 11:30:00+00:00,82.53,80.53,4.43,22.61,167.49,0.97,0,84.96000000000001,167.49
2020-06-04 12:30:00+00:00,27.14,27.63,1.2,8.79,55.97,0.48,0,28.83,55.97
2020-06-04 13:30:00+00:00,0.0,0.0,0.0,-4.86,0.0,0.21,0,0.0,0.0
2020-06-04 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.83,0,0.0,0.0
2020-06-04 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.97,0,0.0,0.0
2020-06-04 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.03,0,0.0,0.0
2020-06-04 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.03,0,0.0,0.0
2020-06-04 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.62,0,0.0,0.0
2020-06-04 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.34,0,0.0,0.0
2020-06-04 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.21,0,0.0,0.0
2020-06-04 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.55,0,0.0,0.0
2020-06-04 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.62,0,0.0,0.0
2020-06-04 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.55,0,0.0,0.0
2020-06-05 00:30:00+00:00,0.0,0.0,0.0,-1.22,0.0,0.69,0,0.0,0.0
2020-06-05 01:30:00+00:00,2.0,30.44,1.07,12.48,33.510000000000005,0.97,0,31.51,33.510000000000005
2020-06-05 02:30:00+00:00,82.67,113.71,5.59,26.31,201.97,0.83,0,119.3,201.97
2020-06-05 03:30:00+00:00,96.53,128.22,6.96,40.14,231.71,0.48,0,135.18,231.71
2020-06-05 04:30:00+00:00,56.79,141.98,6.57,53.77,205.33999999999997,0.69,0,148.54999999999998,205.33999999999997
2020-06-05 05:30:00+00:00,422.11,166.8,19.14,66.66,608.05,0.34,0,185.94,608.05
2020-06-05 06:30:00+00:00,180.3,241.79,14.05,76.34,436.14,0.97,0,255.84,436.14
2020-06-05 07:30:00+00:00,332.88,198.97,17.61,74.48,549.46,1.59,0,216.57999999999998,549.46
2020-06-05 08:30:00+00:00,215.77,235.89,14.79,63.4,466.45,2.28,0,250.67999999999998,466.45
2020-06-05 09:30:00+00:00,180.54,139.66,10.18,50.21,330.38,2.0,0,149.84,330.38
2020-06-05 10:30:00+00:00,211.8,123.65,9.83,36.5,345.28000000000003,1.03,0,133.48000000000002,345.28000000000003
2020-06-05 11:30:00+00:00,72.0,89.95,4.51,22.65,166.46,0.76,0,94.46000000000001,166.46
2020-06-05 12:30:00+00:00,12.18,26.97,1.04,8.85,40.19,0.76,0,28.009999999999998,40.19
2020-06-05 13:30:00+00:00,0.0,0.0,0.0,-4.79,0.0,0.48,0,0.0,0.0
2020-06-05 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.21,0,0.0,0.0
2020-06-05 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.21,0,0.0,0.0
2020-06-05 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.28,0,0.0,0.0
2020-06-05 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.55,0,0.0,0.0
2020-06-05 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.55,0,0.0,0.0
2020-06-05 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.69,0,0.0,0.0
2020-06-05 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.62,0,0.0,0.0
2020-06-05 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.34,0,0.0,0.0
2020-06-05 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.62,0,0.0,0.0
2020-06-05 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.76,0,0.0,0.0
2020-06-06 00:30:00+00:00,0.0,0.0,0.0,-1.24,0.0,0.69,0,0.0,0.0
2020-06-06 01:30:00+00:00,2.97,29.32,1.04,12.45,33.33,0.62,0,30.36,33.33
2020-06-06 02:30:00+00:00,15.94,74.77,2.91,26.27,93.61999999999999,0.48,0,77.67999999999999,93.61999999999999
2020-06-06 03:30:00+00:00,67.05,118.94,5.86,40.08,191.85,0.41,0,124.8,191.85
2020-06-06 04:30:00+00:00,60.08,132.88,6.35,53.7,199.31,0.34,0,139.23,199.31
2020-06-06 05:30:00+00:00,214.58,243.58,14.99,66.58,473.15,0.55,0,258.57,473.15
2020-06-06 06:30:00+00:00,118.55,202.01,10.74,76.23,331.3,0.14,0,212.75,331.3
2020-06-06 07:30:00+00:00,11.29,162.22,5.94,74.42,179.45,1.72,0,168.16,179.45
2020-06-06 08:30:00+00:00,39.52,180.08,7.42,63.4,227.02,2.21,0,187.5,227.02
2020-06-06 09:30:00+00:00,1.77,80.94,2.83,50.23,85.53999999999999,2.14,0,83.77,85.53999999999999
2020-06-06 10:30:00+00:00,16.67,84.2,3.34,36.53,104.21000000000001,2.0,0,87.54,104.21000000000001
2020-06-06 11:30:00+00:00,3.69,48.04,1.73,22.7,53.459999999999994,0.97,0,49.769999999999996,53.459999999999994
2020-06-06 12:30:00+00:00,15.85,16.49,0.73,8.9,33.07,0.21,0,17.22,33.07
2020-06-06 13:30:00+00:00,0.0,0.0,0.0,-4.73,0.0,0.76,0,0.0,0.0
2020-06-06 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.83,0,0.0,0.0
2020-06-06 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.1,0,0.0,0.0
2020-06-06 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.03,0,0.0,0.0
2020-06-06 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.9,0,0.0,0.0
2020-06-06 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.83,0,0.0,0.0
2020-06-06 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.76,0,0.0,0.0
2020-06-06 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.76,0,0.0,0.0
2020-06-06 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.69,0,0.0,0.0
2020-06-06 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.41,0,0.0,0.0
2020-06-06 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.28,0,0.0,0.0
2020-06-07 00:30:00+00:00,0.0,0.0,0.0,-1.26,0.0,0.55,0,0.0,0.0
2020-06-07 01:30:00+00:00,4.33,20.37,0.76,12.42,25.46,1.1,0,21.130000000000003,25.46
2020-06-07 02:30:00+00:00,18.4,78.56,3.09,26.22,100.05000000000001,1.24,0,81.65,100.05000000000001
2020-06-07 03:30:00+00:00,41.96,171.66,6.96,40.03,220.58,0.83,0,178.62,220.58
2020-06-07 04:30:00+00:00,45.3,183.08,7.61,53.64,235.99,0.55,0,190.69000000000003,235.99
2020-06-07 05:30:00+00:00,92.71,197.26,9.66,66.49,299.63,0.48,0,206.92,299.63
2020-06-07 06:30:00+00:00,45.68,194.81,8.15,76.12,248.64000000000001,0.9,0,202.96,248.64000000000001
2020-06-07 07:30:00+00:00,110.63,216.59,10.97,74.36,338.19,1.1,0,227.56,338.19
2020-06-07 08:30:00+00:00,75.11,179.3,8.51,63.39,262.92,1.38,0,187.81,262.92
2020-06-07 09:30:00+00:00,71.74,123.59,6.38,50.25,201.70999999999998,1.66,0,129.97,201.70999999999998
2020-06-07 10:30:00+00:00,1.14,103.89,3.6,36.56,108.63,0.97,0,107.49,108.63
2020-06-07 11:30:00+00:00,0.0,34.32,1.18,22.74,35.5,1.31,0,35.5,35.5
2020-06-07 12:30:00+00:00,0.0,6.44,0.22,8.95,6.66,0.76,0,6.66,6.66
2020-06-07 13:30:00+00:00,0.0,0.0,0.0,-4.67,0.0,0.62,0,0.0,0.0
2020-06-07 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.55,0,0.0,0.0
2020-06-07 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.83,0,0.0,0.0
2020-06-07 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.76,0,0.0,0.0
2020-06-07 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.31,0,0.0,0.0
2020-06-07 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.24,0,0.0,0.0
2020-06-07 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.24,0,0.0,0.0
2020-06-07 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.24,0,0.0,0.0
2020-06-07 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.24,0,0.0,0.0
2020-06-07 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.24,0,0.0,0.0
2020-06-07 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.03,0,0.0,0.0
2020-06-08 00:30:00+00:00,0.0,0.0,0.0,-1.28,0.0,0.14,0,0.0,0.0
2020-06-08 01:30:00+00:00,2.03,28.26,1.0,12.38,31.290000000000003,0.41,0,29.26,31.290000000000003
2020-06-08 02:30:00+00:00,11.02,94.64,3.48,26.18,109.14,0.41,0,98.12,109.14
2020-06-08 03:30:00+00:00,12.16,137.49,5.04,39.98,154.69,0.55,0,142.53,154.69
2020-06-08 04:30:00+00:00,27.1,139.87,5.6,53.57,172.57,0.41,0,145.47,172.57
2020-06-08 05:30:00+00:00,37.4,229.11,9.02,66.41,275.53000000000003,0.34,0,238.13000000000002,275.53000000000003
2020-06-08 06:30:00+00:00,323.04,284.92,19.97,76.02,627.9300000000001,0.41,0,304.89,627.9300000000001
2020-06-08 07:30:00+00:00,357.78,248.85,19.95,74.31,626.5799999999999,1.59,0,268.8,626.5799999999999
2020-06-08 08:30:00+00:00,361.01,213.97,18.62,63.39,593.6,1.93,0,232.59,593.6
2020-06-08 09:30:00+00:00,269.63,156.08,13.34,50.27,439.05,2.14,0,169.42000000000002,439.05
2020-06-08 10:30:00+00:00,168.91,135.69,9.04,36.6,313.64,1.79,0,144.73,313.64
2020-06-08 11:30:00+00:00,99.59,90.06,5.07,22.78,194.72,1.38,0,95.13,194.72
2020-06-08 12:30:00+00:00,63.23,26.76,1.54,9.01,91.53,1.24,0,28.3,91.53
2020-06-08 13:30:00+00:00,0.0,0.0,0.0,-4.61,0.0,0.83,0,0.0,0.0
2020-06-08 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.41,0,0.0,0.0
2020-06-08 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.34,0,0.0,0.0
2020-06-08 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.14,0,0.0,0.0
2020-06-08 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.34,0,0.0,0.0
2020-06-08 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.69,0,0.0,0.0
2020-06-08 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.69,0,0.0,0.0
2020-06-08 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.9,0,0.0,0.0
2020-06-08 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.03,0,0.0,0.0
2020-06-08 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.97,0,0.0,0.0
2020-06-08 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.76,0,0.0,0.0
2020-06-09 00:30:00+00:00,0.0,0.0,0.0,-1.31,0.0,0.55,0,0.0,0.0
2020-06-09 01:30:00+00:00,100.17,66.51,3.3,12.35,169.98000000000002,0.69,0,69.81,169.98000000000002
2020-06-09 02:30:00+00:00,246.23,117.62,9.09,26.14,372.94,0.34,0,126.71000000000001,372.94
2020-06-09 03:30:00+00:00,402.68,144.31,15.59,39.93,562.58,0.48,0,159.9,562.58
2020-06-09 04:30:00+00:00,468.05,138.59,18.77,53.51,625.4100000000001,1.31,0,157.36,625.4100000000001
